amount_full_withdrawn,amount_partial_withdrawn,amount_staked,cumulative_amount_full_withdrawn,cumulative_amount_partial_withdrawn,cumulative_amount_staked,cumulative_total_entries,curr_stake,day,entity_category,total_entries
0.0,0.0,1792,0.0,0.0,661378,20672,661378.0,2023-02-14,undefined,56
0.0,0.0,22816,0.0,0.0,901440,28170,901440.0,2023-02-14,CEXs,713
0.0,0.0,9728,0.0,0.0,1009632,37298,1009632.0,2023-02-14,Liquid Staking,351
0.0,0.0,448,0.0,0.0,312320,9760,312320.0,2023-02-14,Staking Pools,14
0.0,0.0,4032,0.0,0.0,999904,36947,999904.0,2023-02-13,Liquid Staking,232
0.0,0.0,1216,0.0,0.0,311872,9746,311872.0,2023-02-13,Staking Pools,38
0.0,0.0,1696,0.0,0.0,659586,20616,659586.0,2023-02-13,undefined,53
0.0,0.0,1344,0.0,0.0,878624,27457,878624.0,2023-02-13,CEXs,42
0.0,0.0,1088,0.0,0.0,657890,20563,657890.0,2023-02-12,undefined,34
0.0,0.0,1472,0.0,0.0,877280,27415,877280.0,2023-02-12,CEXs,46
0.0,0.0,7664,0.0,0.0,995872,36715,995872.0,2023-02-12,Liquid Staking,352
0.0,0.0,288,0.0,0.0,39872,1246,39872.0,2023-02-12,Solo Stakers,9
0.0,0.0,608,0.0,0.0,310656,9708,310656.0,2023-02-12,Staking Pools,19
0.0,0.0,192,0.0,0.0,39584,1237,39584.0,2023-02-11,Solo Stakers,6
0.0,0.0,1184,0.0,0.0,310048,9689,310048.0,2023-02-11,Staking Pools,37
0.0,0.0,1952,0.0,0.0,875808,27369,875808.0,2023-02-11,CEXs,61
0.0,0.0,448,0.0,0.0,656802,20529,656802.0,2023-02-11,undefined,14
0.0,0.0,17952,0.0,0.0,988208,36363,988208.0,2023-02-11,Liquid Staking,666
0.0,0.0,704,0.0,0.0,656354,20515,656354.0,2023-02-10,undefined,22
0.0,0.0,7632,0.0,0.0,970256,35697,970256.0,2023-02-10,Liquid Staking,288
0.0,0.0,576,0.0,0.0,308864,9652,308864.0,2023-02-10,Staking Pools,18
0.0,0.0,96,0.0,0.0,39392,1231,39392.0,2023-02-10,Solo Stakers,3
0.0,0.0,9088,0.0,0.0,873856,27308,873856.0,2023-02-10,CEXs,284
0.0,0.0,3744,0.0,0.0,962624,35409,962624.0,2023-02-09,Liquid Staking,136
0.0,0.0,22752,0.0,0.0,864768,27024,864768.0,2023-02-09,CEXs,711
0.0,0.0,1280,0.0,0.0,655650,20493,655650.0,2023-02-09,undefined,40
0.0,0.0,5568,0.0,0.0,308288,9634,308288.0,2023-02-09,Staking Pools,174
0.0,0.0,3744,0.0,0.0,654370,20453,654370.0,2023-02-08,undefined,117
0.0,0.0,544,0.0,0.0,302720,9460,302720.0,2023-02-08,Staking Pools,17
0.0,0.0,12416,0.0,0.0,958880,35273,958880.0,2023-02-08,Liquid Staking,419
0.0,0.0,64,0.0,0.0,39296,1228,39296.0,2023-02-08,Solo Stakers,2
0.0,0.0,6496,0.0,0.0,842016,26313,842016.0,2023-02-08,CEXs,203
0.0,0.0,2816,0.0,0.0,302176,9443,302176.0,2023-02-07,Staking Pools,88
0.0,0.0,3744,0.0,0.0,835520,26110,835520.0,2023-02-07,CEXs,117
0.0,0.0,1376,0.0,0.0,650626,20336,650626.0,2023-02-07,undefined,43
0.0,0.0,3952,0.0,0.0,946464,34854,946464.0,2023-02-07,Liquid Staking,154
0.0,0.0,3168,0.0,0.0,649250,20293,649250.0,2023-02-06,undefined,99
0.0,0.0,1824,0.0,0.0,942512,34700,942512.0,2023-02-06,Liquid Staking,85
0.0,0.0,2720,0.0,0.0,299360,9355,299360.0,2023-02-06,Staking Pools,85
0.0,0.0,96,0.0,0.0,39232,1226,39232.0,2023-02-06,Solo Stakers,3
0.0,0.0,2944,0.0,0.0,831776,25993,831776.0,2023-02-06,CEXs,92
0.0,0.0,32,0.0,0.0,39136,1223,39136.0,2023-02-05,Solo Stakers,1
0.0,0.0,2272,0.0,0.0,828832,25901,828832.0,2023-02-05,CEXs,71
0.0,0.0,9664,0.0,0.0,940688,34615,940688.0,2023-02-05,Liquid Staking,327
0.0,0.0,2144,0.0,0.0,646082,20194,646082.0,2023-02-05,undefined,67
0.0,0.0,128,0.0,0.0,296640,9270,296640.0,2023-02-05,Staking Pools,4
0.0,0.0,4448,0.0,0.0,643938,20127,643938.0,2023-02-04,undefined,139
0.0,0.0,192,0.0,0.0,296512,9266,296512.0,2023-02-04,Staking Pools,6
0.0,0.0,3200,0.0,0.0,826560,25830,826560.0,2023-02-04,CEXs,100
0.0,0.0,14528,0.0,0.0,931024,34288,931024.0,2023-02-04,Liquid Staking,521
0.0,0.0,3296,0.0,0.0,823360,25730,823360.0,2023-02-03,CEXs,103
0.0,0.0,5984,0.0,0.0,916496,33767,916496.0,2023-02-03,Liquid Staking,209
0.0,0.0,3616,0.0,0.0,639490,19988,639490.0,2023-02-03,undefined,113
0.0,0.0,32,0.0,0.0,39104,1222,39104.0,2023-02-03,Solo Stakers,1
0.0,0.0,928,0.0,0.0,296320,9260,296320.0,2023-02-03,Staking Pools,29
0.0,0.0,128,0.0,0.0,39072,1221,39072.0,2023-02-02,Solo Stakers,4
0.0,0.0,2560,0.0,0.0,295392,9231,295392.0,2023-02-02,Staking Pools,80
0.0,0.0,10144,0.0,0.0,910512,33558,910512.0,2023-02-02,Liquid Staking,334
0.0,0.0,9472,0.0,0.0,820064,25627,820064.0,2023-02-02,CEXs,296
0.0,0.0,1024,0.0,0.0,635874,19875,635874.0,2023-02-02,undefined,33
0.0,0.0,3520,0.0,0.0,810592,25331,810592.0,2023-02-01,CEXs,110
0.0,0.0,1184,0.0,0.0,634850,19842,634850.0,2023-02-01,undefined,37
0.0,0.0,5184,0.0,0.0,292832,9151,292832.0,2023-02-01,Staking Pools,162
0.0,0.0,352,0.0,0.0,38944,1217,38944.0,2023-02-01,Solo Stakers,11
0.0,0.0,6208,0.0,0.0,900368,33224,900368.0,2023-02-01,Liquid Staking,210
0.0,0.0,20416,0.0,0.0,633666,19805,633666.0,2023-01-31,undefined,638
0.0,0.0,7856,0.0,0.0,894160,33014,894160.0,2023-01-31,Liquid Staking,275
0.0,0.0,4128,0.0,0.0,807072,25221,807072.0,2023-01-31,CEXs,129
0.0,0.0,544,0.0,0.0,287648,8989,287648.0,2023-01-31,Staking Pools,17
0.0,0.0,4192,0.0,0.0,802944,25092,802944.0,2023-01-30,CEXs,131
0.0,0.0,480,0.0,0.0,287104,8972,287104.0,2023-01-30,Staking Pools,15
0.0,0.0,2400,0.0,0.0,613250,19167,613250.0,2023-01-30,undefined,75
0.0,0.0,32,0.0,0.0,38592,1206,38592.0,2023-01-30,Solo Stakers,1
0.0,0.0,8304,0.0,0.0,886304,32739,886304.0,2023-01-30,Liquid Staking,282
0.0,0.0,64,0.0,0.0,38560,1205,38560.0,2023-01-29,Solo Stakers,2
0.0,0.0,8864,0.0,0.0,878000,32457,878000.0,2023-01-29,Liquid Staking,311
0.0,0.0,1216,0.0,0.0,286624,8957,286624.0,2023-01-29,Staking Pools,38
0.0,0.0,2400,0.0,0.0,798752,24961,798752.0,2023-01-29,CEXs,75
0.0,0.0,2112,0.0,0.0,610850,19092,610850.0,2023-01-29,undefined,66
0.0,0.0,3200,0.0,0.0,796352,24886,796352.0,2023-01-28,CEXs,100
0.0,0.0,6720,0.0,0.0,608738,19026,608738.0,2023-01-28,undefined,210
0.0,0.0,3952,0.0,0.0,869136,32146,869136.0,2023-01-28,Liquid Staking,153
0.0,0.0,32,0.0,0.0,38496,1203,38496.0,2023-01-28,Solo Stakers,1
0.0,0.0,320,0.0,0.0,285408,8919,285408.0,2023-01-28,Staking Pools,10
0.0,0.0,1152,0.0,0.0,602018,18816,602018.0,2023-01-27,undefined,36
0.0,0.0,256,0.0,0.0,285088,8909,285088.0,2023-01-27,Staking Pools,8
0.0,0.0,1952,0.0,0.0,793152,24786,793152.0,2023-01-27,CEXs,61
0.0,0.0,6144,0.0,0.0,865184,31993,865184.0,2023-01-27,Liquid Staking,252
0.0,0.0,4160,0.0,0.0,791200,24725,791200.0,2023-01-26,CEXs,130
0.0,0.0,4688,0.0,0.0,859040,31741,859040.0,2023-01-26,Liquid Staking,185
0.0,0.0,2656,0.0,0.0,600866,18780,600866.0,2023-01-26,undefined,83
0.0,0.0,2016,0.0,0.0,38464,1202,38464.0,2023-01-26,Solo Stakers,63
0.0,0.0,1568,0.0,0.0,284832,8901,284832.0,2023-01-26,Staking Pools,49
0.0,0.0,1856,0.0,0.0,36448,1139,36448.0,2023-01-25,Solo Stakers,58
0.0,0.0,704,0.0,0.0,283264,8852,283264.0,2023-01-25,Staking Pools,22
0.0,0.0,4784,0.0,0.0,854352,31556,854352.0,2023-01-25,Liquid Staking,202
0.0,0.0,5472,0.0,0.0,787040,24595,787040.0,2023-01-25,CEXs,171
0.0,0.0,14752,0.0,0.0,598210,18697,598210.0,2023-01-25,undefined,461
0.0,0.0,1696,0.0,0.0,781568,24424,781568.0,2023-01-24,CEXs,53
0.0,0.0,3616,0.0,0.0,583458,18236,583458.0,2023-01-24,undefined,113
0.0,0.0,800,0.0,0.0,282560,8830,282560.0,2023-01-24,Staking Pools,25
0.0,0.0,32,0.0,0.0,34592,1081,34592.0,2023-01-24,Solo Stakers,1
0.0,0.0,4784,0.0,0.0,849568,31354,849568.0,2023-01-24,Liquid Staking,186
0.0,0.0,32,0.0,0.0,34560,1080,34560.0,2023-01-23,Solo Stakers,1
0.0,0.0,66960,0.0,0.0,844784,31168,844784.0,2023-01-23,Liquid Staking,2114
0.0,0.0,672,0.0,0.0,579842,18123,579842.0,2023-01-23,undefined,21
0.0,0.0,2016,0.0,0.0,779872,24371,779872.0,2023-01-23,CEXs,63
0.0,0.0,288,0.0,0.0,281760,8805,281760.0,2023-01-23,Staking Pools,9
0.0,0.0,2592,0.0,0.0,777856,24308,777856.0,2023-01-22,CEXs,81
0.0,0.0,64,0.0,0.0,281472,8796,281472.0,2023-01-22,Staking Pools,2
0.0,0.0,4976,0.0,0.0,777824,29054,777824.0,2023-01-22,Liquid Staking,238
0.0,0.0,64,0.0,0.0,34528,1079,34528.0,2023-01-22,Solo Stakers,2
0.0,0.0,928,0.0,0.0,579170,18102,579170.0,2023-01-22,undefined,29
0.0,0.0,32,0.0,0.0,34464,1077,34464.0,2023-01-21,Solo Stakers,1
0.0,0.0,800,0.0,0.0,578242,18073,578242.0,2023-01-21,undefined,25
0.0,0.0,416,0.0,0.0,281408,8794,281408.0,2023-01-21,Staking Pools,13
0.0,0.0,2368,0.0,0.0,775264,24227,775264.0,2023-01-21,CEXs,74
0.0,0.0,9184,0.0,0.0,772848,28816,772848.0,2023-01-21,Liquid Staking,385
0.0,0.0,2368,0.0,0.0,772896,24153,772896.0,2023-01-20,CEXs,74
0.0,0.0,4528,0.0,0.0,763664,28431,763664.0,2023-01-20,Liquid Staking,165
0.0,0.0,2112,0.0,0.0,577442,18048,577442.0,2023-01-20,undefined,66
0.0,0.0,1184,0.0,0.0,280992,8781,280992.0,2023-01-20,Staking Pools,37
0.0,0.0,1056,0.0,0.0,575330,17982,575330.0,2023-01-19,undefined,33
0.0,0.0,128,0.0,0.0,279808,8744,279808.0,2023-01-19,Staking Pools,4
0.0,0.0,6336,0.0,0.0,770528,24079,770528.0,2023-01-19,CEXs,198
0.0,0.0,832,0.0,0.0,34432,1076,34432.0,2023-01-19,Solo Stakers,26
0.0,0.0,26368,0.0,0.0,759136,28266,759136.0,2023-01-19,Liquid Staking,856
0.0,0.0,320,0.0,0.0,279680,8740,279680.0,2023-01-18,Staking Pools,10
0.0,0.0,6464,0.0,0.0,732768,27410,732768.0,2023-01-18,Liquid Staking,279
0.0,0.0,1888,0.0,0.0,574274,17949,574274.0,2023-01-18,undefined,59
0.0,0.0,3264,0.0,0.0,764192,23881,764192.0,2023-01-18,CEXs,102
0.0,0.0,2304,0.0,0.0,572386,17890,572386.0,2023-01-17,undefined,72
0.0,0.0,3616,0.0,0.0,760928,23779,760928.0,2023-01-17,CEXs,113
0.0,0.0,512,0.0,0.0,279360,8730,279360.0,2023-01-17,Staking Pools,16
0.0,0.0,192,0.0,0.0,33600,1050,33600.0,2023-01-17,Solo Stakers,6
0.0,0.0,4192,0.0,0.0,726304,27131,726304.0,2023-01-17,Liquid Staking,179
0.0,0.0,32,0.0,0.0,33408,1044,33408.0,2023-01-16,Solo Stakers,1
0.0,0.0,8640,0.0,0.0,722112,26952,722112.0,2023-01-16,Liquid Staking,315
0.0,0.0,3712,0.0,0.0,757312,23666,757312.0,2023-01-16,CEXs,116
0.0,0.0,2176,0.0,0.0,570082,17818,570082.0,2023-01-16,undefined,68
0.0,0.0,800,0.0,0.0,278848,8714,278848.0,2023-01-16,Staking Pools,25
0.0,0.0,640,0.0,0.0,567906,17750,567906.0,2023-01-15,undefined,20
0.0,0.0,480,0.0,0.0,278048,8689,278048.0,2023-01-15,Staking Pools,15
0.0,0.0,6544,0.0,0.0,713472,26637,713472.0,2023-01-15,Liquid Staking,275
0.0,0.0,5568,0.0,0.0,33376,1043,33376.0,2023-01-15,Solo Stakers,174
0.0,0.0,3680,0.0,0.0,753600,23550,753600.0,2023-01-15,CEXs,115
0.0,0.0,64,0.0,0.0,27808,869,27808.0,2023-01-14,Solo Stakers,2
0.0,0.0,7520,0.0,0.0,749920,23435,749920.0,2023-01-14,CEXs,235
0.0,0.0,928,0.0,0.0,277568,8674,277568.0,2023-01-14,Staking Pools,29
0.0,0.0,1024,0.0,0.0,567266,17730,567266.0,2023-01-14,undefined,32
0.0,0.0,5440,0.0,0.0,706928,26362,706928.0,2023-01-14,Liquid Staking,195
0.0,0.0,3808,0.0,0.0,566242,17698,566242.0,2023-01-13,undefined,119
0.0,0.0,4384,0.0,0.0,701488,26167,701488.0,2023-01-13,Liquid Staking,155
0.0,0.0,5376,0.0,0.0,742400,23200,742400.0,2023-01-13,CEXs,168
0.0,0.0,64,0.0,0.0,27744,867,27744.0,2023-01-13,Solo Stakers,2
0.0,0.0,672,0.0,0.0,276640,8645,276640.0,2023-01-13,Staking Pools,21
0.0,0.0,32,0.0,0.0,27680,865,27680.0,2023-01-12,Solo Stakers,1
0.0,0.0,576,0.0,0.0,275968,8624,275968.0,2023-01-12,Staking Pools,18
0.0,0.0,5856,0.0,0.0,697104,26012,697104.0,2023-01-12,Liquid Staking,229
0.0,0.0,1408,0.0,0.0,562434,17579,562434.0,2023-01-12,undefined,44
0.0,0.0,2560,0.0,0.0,737024,23032,737024.0,2023-01-12,CEXs,80
0.0,0.0,20384,0.0,0.0,561026,17535,561026.0,2023-01-11,undefined,637
0.0,0.0,3168,0.0,0.0,734464,22952,734464.0,2023-01-11,CEXs,99
0.0,0.0,512,0.0,0.0,275392,8606,275392.0,2023-01-11,Staking Pools,16
0.0,0.0,32,0.0,0.0,27648,864,27648.0,2023-01-11,Solo Stakers,1
0.0,0.0,3248,0.0,0.0,691248,25783,691248.0,2023-01-11,Liquid Staking,116
0.0,0.0,1728,0.0,0.0,731296,22853,731296.0,2023-01-10,CEXs,54
0.0,0.0,3216,0.0,0.0,688000,25667,688000.0,2023-01-10,Liquid Staking,129
0.0,0.0,1408,0.0,0.0,540642,16898,540642.0,2023-01-10,undefined,44
0.0,0.0,8096,0.0,0.0,274880,8590,274880.0,2023-01-10,Staking Pools,253
0.0,0.0,6432,0.0,0.0,539234,16854,539234.0,2023-01-09,undefined,201
0.0,0.0,704,0.0,0.0,266784,8337,266784.0,2023-01-09,Staking Pools,22
0.0,0.0,1728,0.0,0.0,729568,22799,729568.0,2023-01-09,CEXs,54
0.0,0.0,64,0.0,0.0,27616,863,27616.0,2023-01-09,Solo Stakers,2
0.0,0.0,3408,0.0,0.0,684784,25538,684784.0,2023-01-09,Liquid Staking,124
0.0,0.0,32,0.0,0.0,27552,861,27552.0,2023-01-08,Solo Stakers,1
0.0,0.0,1440,0.0,0.0,681376,25414,681376.0,2023-01-08,Liquid Staking,60
0.0,0.0,352,0.0,0.0,266080,8315,266080.0,2023-01-08,Staking Pools,11
0.0,0.0,4640,0.0,0.0,532802,16653,532802.0,2023-01-08,undefined,145
0.0,0.0,1664,0.0,0.0,727840,22745,727840.0,2023-01-08,CEXs,52
0.0,0.0,6848,0.0,0.0,528162,16508,528162.0,2023-01-07,undefined,214
0.0,0.0,1408,0.0,0.0,726176,22693,726176.0,2023-01-07,CEXs,44
0.0,0.0,2496,0.0,0.0,679936,25354,679936.0,2023-01-07,Liquid Staking,101
0.0,0.0,1344,0.0,0.0,265728,8304,265728.0,2023-01-07,Staking Pools,42
0.0,0.0,5360,0.0,0.0,677440,25253,677440.0,2023-01-06,Liquid Staking,265
0.0,0.0,736,0.0,0.0,264384,8262,264384.0,2023-01-06,Staking Pools,23
0.0,0.0,17536,0.0,0.0,521314,16294,521314.0,2023-01-06,undefined,548
0.0,0.0,3520,0.0,0.0,724768,22649,724768.0,2023-01-06,CEXs,110
0.0,0.0,2592,0.0,0.0,503778,15746,503778.0,2023-01-05,undefined,81
0.0,0.0,2368,0.0,0.0,721248,22539,721248.0,2023-01-05,CEXs,74
0.0,0.0,5280,0.0,0.0,672080,24988,672080.0,2023-01-05,Liquid Staking,266
0.0,0.0,96,0.0,0.0,27520,860,27520.0,2023-01-05,Solo Stakers,3
0.0,0.0,480,0.0,0.0,263648,8239,263648.0,2023-01-05,Staking Pools,15
0.0,0.0,2048,0.0,0.0,718880,22465,718880.0,2023-01-04,CEXs,64
0.0,0.0,352,0.0,0.0,263168,8224,263168.0,2023-01-04,Staking Pools,11
0.0,0.0,10528,0.0,0.0,501186,15665,501186.0,2023-01-04,undefined,329
0.0,0.0,1408,0.0,0.0,666800,24722,666800.0,2023-01-04,Liquid Staking,62
0.0,0.0,2848,0.0,0.0,490658,15336,490658.0,2023-01-03,undefined,89
0.0,0.0,1872,0.0,0.0,665392,24660,665392.0,2023-01-03,Liquid Staking,78
0.0,0.0,1472,0.0,0.0,716832,22401,716832.0,2023-01-03,CEXs,46
0.0,0.0,352,0.0,0.0,262816,8213,262816.0,2023-01-03,Staking Pools,11
0.0,0.0,2176,0.0,0.0,715360,22355,715360.0,2023-01-02,CEXs,68
0.0,0.0,512,0.0,0.0,262464,8202,262464.0,2023-01-02,Staking Pools,16
0.0,0.0,736,0.0,0.0,487810,15247,487810.0,2023-01-02,undefined,23
0.0,0.0,32,0.0,0.0,27424,857,27424.0,2023-01-02,Solo Stakers,1
0.0,0.0,5536,0.0,0.0,663520,24582,663520.0,2023-01-02,Liquid Staking,201
0.0,0.0,608,0.0,0.0,261952,8186,261952.0,2023-01-01,Staking Pools,19
0.0,0.0,1504,0.0,0.0,657984,24381,657984.0,2023-01-01,Liquid Staking,69
0.0,0.0,1056,0.0,0.0,713184,22287,713184.0,2023-01-01,CEXs,33
0.0,0.0,2688,0.0,0.0,487074,15224,487074.0,2023-01-01,undefined,84
0.0,0.0,6816,0.0,0.0,712128,22254,712128.0,2022-12-31,CEXs,213
0.0,0.0,224,0.0,0.0,484386,15140,484386.0,2022-12-31,undefined,7
0.0,0.0,256,0.0,0.0,261344,8167,261344.0,2022-12-31,Staking Pools,8
0.0,0.0,1376,0.0,0.0,656480,24312,656480.0,2022-12-31,Liquid Staking,53
0.0,0.0,640,0.0,0.0,261088,8159,261088.0,2022-12-30,Staking Pools,20
0.0,0.0,1952,0.0,0.0,655104,24259,655104.0,2022-12-30,Liquid Staking,104
0.0,0.0,1568,0.0,0.0,705312,22041,705312.0,2022-12-30,CEXs,49
0.0,0.0,64,0.0,0.0,27392,856,27392.0,2022-12-30,Solo Stakers,2
0.0,0.0,7776,0.0,0.0,484162,15133,484162.0,2022-12-30,undefined,243
0.0,0.0,320,0.0,0.0,27328,854,27328.0,2022-12-29,Solo Stakers,10
0.0,0.0,5344,0.0,0.0,476386,14890,476386.0,2022-12-29,undefined,167
0.0,0.0,4160,0.0,0.0,653152,24155,653152.0,2022-12-29,Liquid Staking,149
0.0,0.0,480,0.0,0.0,260448,8139,260448.0,2022-12-29,Staking Pools,15
0.0,0.0,4160,0.0,0.0,703744,21992,703744.0,2022-12-29,CEXs,130
0.0,0.0,128,0.0,0.0,259968,8124,259968.0,2022-12-28,Staking Pools,4
0.0,0.0,1792,0.0,0.0,699584,21862,699584.0,2022-12-28,CEXs,56
0.0,0.0,384,0.0,0.0,471042,14723,471042.0,2022-12-28,undefined,12
0.0,0.0,96,0.0,0.0,27008,844,27008.0,2022-12-28,Solo Stakers,3
0.0,0.0,3616,0.0,0.0,648992,24006,648992.0,2022-12-28,Liquid Staking,125
0.0,0.0,26496,0.0,0.0,697792,21806,697792.0,2022-12-27,CEXs,828
0.0,0.0,1344,0.0,0.0,645376,23881,645376.0,2022-12-27,Liquid Staking,51
0.0,0.0,1248,0.0,0.0,259840,8120,259840.0,2022-12-27,Staking Pools,39
0.0,0.0,512,0.0,0.0,470658,14711,470658.0,2022-12-27,undefined,16
0.0,0.0,1312,0.0,0.0,258592,8081,258592.0,2022-12-26,Staking Pools,41
0.0,0.0,6464,0.0,0.0,470146,14695,470146.0,2022-12-26,undefined,202
0.0,0.0,2592,0.0,0.0,671296,20978,671296.0,2022-12-26,CEXs,81
0.0,0.0,1056,0.0,0.0,644032,23830,644032.0,2022-12-26,Liquid Staking,42
0.0,0.0,896,0.0,0.0,668704,20897,668704.0,2022-12-25,CEXs,28
0.0,0.0,1040,0.0,0.0,642976,23788,642976.0,2022-12-25,Liquid Staking,49
0.0,0.0,160,0.0,0.0,257280,8040,257280.0,2022-12-25,Staking Pools,5
0.0,0.0,32,0.0,0.0,26912,841,26912.0,2022-12-25,Solo Stakers,1
0.0,0.0,1536,0.0,0.0,463682,14493,463682.0,2022-12-25,undefined,48
0.0,0.0,64,0.0,0.0,26880,840,26880.0,2022-12-24,Solo Stakers,2
0.0,0.0,416,0.0,0.0,462146,14445,462146.0,2022-12-24,undefined,13
0.0,0.0,1648,0.0,0.0,641936,23739,641936.0,2022-12-24,Liquid Staking,70
0.0,0.0,1472,0.0,0.0,667808,20869,667808.0,2022-12-24,CEXs,46
0.0,0.0,480,0.0,0.0,257120,8035,257120.0,2022-12-24,Staking Pools,15
0.0,0.0,2144,0.0,0.0,666336,20823,666336.0,2022-12-23,CEXs,67
0.0,0.0,544,0.0,0.0,256640,8020,256640.0,2022-12-23,Staking Pools,17
0.0,0.0,7456,0.0,0.0,461730,14432,461730.0,2022-12-23,undefined,233
0.0,0.0,64,0.0,0.0,26816,838,26816.0,2022-12-23,Solo Stakers,2
0.0,0.0,1664,0.0,0.0,640288,23669,640288.0,2022-12-23,Liquid Staking,65
0.0,0.0,1120,0.0,0.0,26752,836,26752.0,2022-12-22,Solo Stakers,35
0.0,0.0,2304,0.0,0.0,638624,23604,638624.0,2022-12-22,Liquid Staking,91
0.0,0.0,128,0.0,0.0,256096,8003,256096.0,2022-12-22,Staking Pools,4
0.0,0.0,4256,0.0,0.0,664192,20756,664192.0,2022-12-22,CEXs,133
0.0,0.0,1152,0.0,0.0,454274,14199,454274.0,2022-12-22,undefined,36
0.0,0.0,2592,0.0,0.0,659936,20623,659936.0,2022-12-21,CEXs,81
0.0,0.0,5056,0.0,0.0,453122,14163,453122.0,2022-12-21,undefined,158
0.0,0.0,2000,0.0,0.0,636320,23513,636320.0,2022-12-21,Liquid Staking,74
0.0,0.0,864,0.0,0.0,25632,801,25632.0,2022-12-21,Solo Stakers,27
0.0,0.0,2528,0.0,0.0,255968,7999,255968.0,2022-12-21,Staking Pools,79
0.0,0.0,2496,0.0,0.0,448066,14005,448066.0,2022-12-20,undefined,78
0.0,0.0,128,0.0,0.0,253440,7920,253440.0,2022-12-20,Staking Pools,4
0.0,0.0,1824,0.0,0.0,657344,20542,657344.0,2022-12-20,CEXs,57
0.0,0.0,2496,0.0,0.0,634320,23439,634320.0,2022-12-20,Liquid Staking,88
0.0,0.0,2528,0.0,0.0,655520,20485,655520.0,2022-12-19,CEXs,79
0.0,0.0,2480,0.0,0.0,631824,23351,631824.0,2022-12-19,Liquid Staking,89
0.0,0.0,2976,0.0,0.0,445570,13927,445570.0,2022-12-19,undefined,93
0.0,0.0,6592,0.0,0.0,253312,7916,253312.0,2022-12-19,Staking Pools,206
0.0,0.0,6016,0.0,0.0,442594,13834,442594.0,2022-12-18,undefined,188
0.0,0.0,160,0.0,0.0,246720,7710,246720.0,2022-12-18,Staking Pools,5
0.0,0.0,1376,0.0,0.0,652992,20406,652992.0,2022-12-18,CEXs,43
0.0,0.0,1536,0.0,0.0,629344,23262,629344.0,2022-12-18,Liquid Staking,60
0.0,0.0,5056,0.0,0.0,651616,20363,651616.0,2022-12-17,CEXs,158
0.0,0.0,6224,0.0,0.0,627808,23202,627808.0,2022-12-17,Liquid Staking,212
0.0,0.0,1824,0.0,0.0,436578,13646,436578.0,2022-12-17,undefined,57
0.0,0.0,128,0.0,0.0,24768,774,24768.0,2022-12-17,Solo Stakers,4
0.0,0.0,352,0.0,0.0,246560,7705,246560.0,2022-12-17,Staking Pools,11
0.0,0.0,64,0.0,0.0,24640,770,24640.0,2022-12-16,Solo Stakers,2
0.0,0.0,5536,0.0,0.0,246208,7694,246208.0,2022-12-16,Staking Pools,173
0.0,0.0,6848,0.0,0.0,621584,22990,621584.0,2022-12-16,Liquid Staking,224
0.0,0.0,2624,0.0,0.0,646560,20205,646560.0,2022-12-16,CEXs,82
0.0,0.0,3104,0.0,0.0,434754,13589,434754.0,2022-12-16,undefined,97
0.0,0.0,4288,0.0,0.0,643936,20123,643936.0,2022-12-15,CEXs,134
0.0,0.0,2624,0.0,0.0,431650,13492,431650.0,2022-12-15,undefined,82
0.0,0.0,736,0.0,0.0,240672,7521,240672.0,2022-12-15,Staking Pools,23
0.0,0.0,32,0.0,0.0,24576,768,24576.0,2022-12-15,Solo Stakers,1
0.0,0.0,1760,0.0,0.0,614736,22766,614736.0,2022-12-15,Liquid Staking,69
0.0,0.0,32,0.0,0.0,24544,767,24544.0,2022-12-14,Solo Stakers,1
0.0,0.0,2848,0.0,0.0,612976,22697,612976.0,2022-12-14,Liquid Staking,114
0.0,0.0,3936,0.0,0.0,429026,13410,429026.0,2022-12-14,undefined,123
0.0,0.0,1952,0.0,0.0,639648,19989,639648.0,2022-12-14,CEXs,61
0.0,0.0,896,0.0,0.0,239936,7498,239936.0,2022-12-14,Staking Pools,28
0.0,0.0,2336,0.0,0.0,637696,19928,637696.0,2022-12-13,CEXs,73
0.0,0.0,3840,0.0,0.0,239040,7470,239040.0,2022-12-13,Staking Pools,120
0.0,0.0,3744,0.0,0.0,610128,22583,610128.0,2022-12-13,Liquid Staking,140
0.0,0.0,96,0.0,0.0,24512,766,24512.0,2022-12-13,Solo Stakers,3
0.0,0.0,1824,0.0,0.0,425090,13287,425090.0,2022-12-13,undefined,57
0.0,0.0,832,0.0,0.0,24416,763,24416.0,2022-12-12,Solo Stakers,26
0.0,0.0,1824,0.0,0.0,423266,13230,423266.0,2022-12-12,undefined,57
0.0,0.0,864,0.0,0.0,235200,7350,235200.0,2022-12-12,Staking Pools,27
0.0,0.0,2016,0.0,0.0,635360,19855,635360.0,2022-12-12,CEXs,63
0.0,0.0,4096,0.0,0.0,606384,22443,606384.0,2022-12-12,Liquid Staking,136
0.0,0.0,1824,0.0,0.0,633344,19792,633344.0,2022-12-11,CEXs,57
0.0,0.0,3824,0.0,0.0,602288,22307,602288.0,2022-12-11,Liquid Staking,152
0.0,0.0,1760,0.0,0.0,421442,13173,421442.0,2022-12-11,undefined,55
0.0,0.0,32,0.0,0.0,23584,737,23584.0,2022-12-11,Solo Stakers,1
0.0,0.0,1792,0.0,0.0,234336,7323,234336.0,2022-12-11,Staking Pools,56
